what,kind,bundleId,bundleVersion,description,time
error,log,,,"Problem during initialization",1294090734713
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090736670
error,log,,,"Problem during initialization",1294090736670
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090736693
error,log,,,"Problem during initialization",1294090736700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294090741368
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294090752827
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294090753120
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.navigate.openResource",1294090753164
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294090753200
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1294090854800
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090854945
error,log,,,"Problem during initialization",1294090854946
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090854963
error,log,,,"Problem during initialization",1294090854963
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090858791
error,log,,,"Problem during initialization",1294090858791
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090858808
error,log,,,"Problem during initialization",1294090858808
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294090861731
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294090866976
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1294090868462
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findPrevious",1294090873055
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090881940
error,log,,,"Problem during initialization",1294090881941
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090881959
error,log,,,"Problem during initialization",1294090881959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294090883969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294090968083
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294090971685
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294090972726
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1294090973612
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090975862
error,log,,,"Problem during initialization",1294090975863
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090975879
error,log,,,"Problem during initialization",1294090975880
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090977992
error,log,,,"Problem during initialization",1294090977993
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090978010
error,log,,,"Problem during initialization",1294090978011
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090979786
error,log,,,"Problem during initialization",1294090979787
error,log,,,"No IModelProvider exists for project P/exts of version: null",1294090979798
error,log,,,"Problem during initialization",1294090979799
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1294090988472
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1294090993112
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1294090994040
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1294090999970
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1294091006096
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1294091007657
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1294091008308
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1294091009164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294091012646
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1294091071089
