what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1296203534639
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1296203534915
closed,editor,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1296203534924
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203537822
error,log,,,"Reference to undefined variable GOOGLE_APP_ENGINE",1296203538515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203538703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203540203
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1296203542737
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203546954
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203547031
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203547041
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203547043
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203547095
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203547098
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203547379
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203547436
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203547438
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203547440
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203547486
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203552139
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203552143
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203552145
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203552178
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203554937
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203560229
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203560239
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203560243
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203560244
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203560371
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203560563
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203560566
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203560567
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203560615
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203561988
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203571624
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203571634
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203571638
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203571639
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203571774
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203571989
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203571991
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203571993
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203572039
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203576124
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203576128
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203576166
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203576167
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203576377
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203576380
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203576382
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203576409
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203584107
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203584135
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203584141
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203584142
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203584398
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203584402
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203584404
error,log,,,"Unable to find interpreter named: /usr/bin/python. Available: ",1296203584441
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203592059
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203594539
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296203599361
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1296203605254
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1296203605945
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1296203606478
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1296203606938
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1296203607441
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1296203609900
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1296203610424
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1296203611221
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1296203611990
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1296203612777
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1296203617639
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296203617773
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ClassFileEditor",1296203617773
